,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,ATVI,AVGO,CA,CRM,CSCO,CSRA,CTSH,CTXS,EA,EBAY,EMC,EQIX,FB,FFIV,FIS,FISV,FSLR,GOOG,GOOGL,GPN,HPE,HPQ,HRS,IBM,INTC,INTU,JNPR,KLAC,LLTC,LRCX,MA,MCHP,MSFT,MSI,MU,NFLX,NTAP,NVDA,ORCL,PAYX,PYPL,QCOM,QRVO,RHT,SNDK,STX,SWKS,SYMC,TDC,TEL,TSS,TXN,V,VRSN,WDC,WU,XLNX,XRX,YHOO
ORCL,0.0394509726078,-0.238676055561,-0.0083251227945,-0.00779433906186,-0.142072043271,0.0626627024962,0.00146798067624,-0.0909998903048,-0.015233189436,-0.0344242217788,0.0375185166036,0.006684958854,0.0402805793947,-0.0724975042979,-0.0888380353343,0.0262435358293,0.0461836348075,-0.0154298220895,0.012643620638,0.0326724523902,-0.0826734886186,0.0494910075324,-0.0827345809082,0.0302327781603,0.0400879711669,0.0696635986129,-0.0573239048005,0.411357191186,0.022264453379,0.0387732228801,-0.00232037855377,0.00805901545583,0.0173596282901,-0.0257909589371,0.103724746356,0.0100474593859,0.00244356693749,0.0154634112805,-0.0145307875789,0.074059976829,-0.0835186021927,0.0512341052873,-0.068416056417,-0.045301367486,-0.0142011601042,-0.0637423208329,0.00666929974695,1.0,0.0554626231821,0.0565726662837,0.0211825388001,-0.014349743255,0.0785622114933,0.0520776398036,0.00210881394264,-0.0148972014615,-0.0534577542754,0.0111376023575,-0.0119029185008,0.0440194229834,-0.0176236026419,-0.0731881419063,0.0633380849523,0.0523306266137,-0.0398094259482,-0.0135006126319,-0.0104910424185,-0.213675167071
PAYX,-0.0724440559483,0.0204369142134,0.0828741930642,0.0538023465207,0.246389468387,0.0239322633506,0.162003976321,-0.00753542757468,0.0115950753903,-0.000731650800024,-0.0139977202861,0.0473358207267,0.0756569448999,-0.0631775104128,0.00890562199157,-0.0307357903688,0.0285693513542,-0.00087619037152,-0.00912765363707,-0.018532118609,-0.00746823056163,0.0199031693077,0.0303042625898,-0.12589422101,0.00611473665146,-0.0498452445997,0.0348014629378,0.0297746095935,0.0255298314615,-0.0690124802313,0.0070077039533,0.0442042757763,0.0114379028727,0.01305297957,0.208857446298,0.0186896830541,-0.0183485031889,0.0295118662653,0.0137095369941,-0.251229829023,-0.0141903798035,-0.0484501413115,0.0675419022187,-0.00184309595032,-0.0130097075845,0.0198661814471,0.00538091574235,0.0554626231821,1.0,0.354659744916,0.000748511760267,0.0201747916564,0.278358069798,0.033431038289,-0.0115810454027,-0.140460420925,-0.0597574266043,-0.0178672568531,0.128863576333,0.100450256689,0.0224396528933,-0.20500450185,-0.0454151344264,-0.0471222837694,0.100839121473,0.0183165767102,0.147011988298,-0.0269347174111
PYPL,0.00366639218977,0.0640675473213,0.0567521143448,0.0352793672956,-0.024181870189,-0.0039222416603,0.0899764956025,-0.0272011356834,0.0175416550661,-0.157569029362,-0.0639029167807,0.100348062975,-0.0194855184393,0.196539087351,-0.0580592882082,-0.0791639912628,0.0288128491356,-0.00507669799006,0.172282784357,-0.0258461517049,-0.0354384990232,0.0187603408474,-0.00872682940958,-0.133073282014,0.0126822481376,0.0142064993415,-0.0133763731854,0.0383933656986,0.0610000754293,0.0426896109546,-0.021606580584,0.0546476305589,-0.0198887609515,-0.0228204603566,0.110326198671,0.0536949557041,-0.00346782519411,0.0995690961265,0.0214161763074,-0.0837998958419,0.146507093275,-0.116844572309,0.238864108119,0.0298403370551,-0.0298904479507,-0.0583110542635,0.0173699885569,0.0565726662837,0.354659744916,1.0,-0.00857177622236,-0.0499395681617,-0.0243609882982,0.00530572949643,-0.0901688980766,-0.0773936025714,0.00182544134032,0.0909954199327,0.076845481394,0.125218664889,-0.0597904555596,-0.0712389890465,0.0857853041278,-0.0425540539707,0.0878282574826,0.031601615783,-0.061726902696,-0.0536408680645
QCOM,0.0273390070812,0.0662009359916,-0.0153799677614,-0.046805623899,0.0594537224599,0.0103588187263,-0.103202710063,-0.0556697061626,0.0557667583426,-0.0258955187333,0.121560022124,-0.170187668764,-0.0331135908233,0.00484151203327,-0.00988264974732,0.0129182701305,0.0432550219115,0.0345456427219,0.0201908147628,0.0558729510032,-0.119431909,-0.0448134428642,-0.0143731839498,0.0342574052338,0.101948926683,-0.0228398007581,0.0599932046251,0.186298245221,0.0114014405985,0.00762017632467,0.111901848687,0.070088253949,0.115627101582,0.00654795827458,0.0781058082438,-0.101978079642,-0.112658929426,0.0369551132248,-0.000767907499491,-0.0465074078578,0.0132347397447,0.134364317509,-0.10250888514,-0.144681408867,0.0212861031899,0.0215975009431,0.0163065743521,0.0211825388001,0.000748511760267,-0.00857177622236,1.0,-0.0453769106081,0.0209897480886,0.148842409081,0.0136963331452,-0.00678756848526,0.013317997325,-0.0283546321248,0.0144519361897,0.0407619642439,0.115068115455,0.0106508003757,-0.0531482831817,-0.0338313671641,-0.083123686662,-0.0687852154186,-0.0140804801968,0.0124723920147
QRVO,0.19149298643,0.0105058826425,0.0156107623775,0.00120786854116,-0.0303413487444,0.012457489108,-0.00385627403789,-0.00296295358423,0.0354412000863,-0.0299317446412,0.0694620198314,0.1239310899,0.0139471869318,-2.0900302984e-05,-0.0575918162021,0.0700474764164,-0.0196305021612,0.00121065463911,-0.00174375556901,0.0055821090789,0.00898627115622,-0.0256816050711,-0.012101885147,-0.0286210404104,-0.0149132480479,-0.00729667762948,-0.000332719401094,-0.0201842500599,-0.02221794603,-0.0168121459199,0.0049664021684,-0.432289778989,-0.0182698438943,-0.000282405584266,-0.000544256034399,-0.00134313978228,0.00305608902759,-0.106157374136,0.0176944609955,-0.0110347093046,0.0341183236569,0.0129966071279,-0.018639383173,0.0130163576172,-0.0128891494332,-0.0279734107101,0.00838747389075,-0.014349743255,0.0201747916564,-0.0499395681617,-0.0453769106081,1.0,0.0271182623704,-0.0115281401017,-0.00276393017657,-0.00649564794582,-0.021892065131,0.025412957764,-0.0136719970396,-0.0308827867757,-0.00185765321206,0.00321824966533,-0.0700118827975,-0.0509318760884,-0.0346874263927,-0.0171410698637,0.0668220160162,-0.0167273282459
RHT,0.00600382802092,-0.0580314214511,0.0413217910075,-0.0236633741925,0.233912575561,0.0844821638992,0.00236649480534,0.0351815542241,0.0440833759673,-0.0147951883118,0.0403594009905,0.0665465137757,0.00552902879597,-0.213930565955,-0.101681266715,0.0671419304004,-0.0158267859811,0.0438921636293,-0.111848930271,-0.0344375805015,-0.0145280587583,-0.0288706213253,0.0387825951429,-0.152712874828,0.00978040590682,-0.33233425667,-0.0528971436676,0.0513338195202,0.0585197325044,0.0367232466239,-0.00159026770278,0.0300055449439,-0.0264396017851,-0.0170586215526,0.0159945252531,0.132445908966,0.100461329127,-0.00224580761876,-0.00959457933664,0.00827437594062,-0.013057535387,-0.0681615379772,0.0383555057968,-0.0784390797332,0.121260657577,-0.00855545278028,-0.11396423731,0.0785622114933,0.278358069798,-0.0243609882982,0.0209897480886,0.0271182623704,1.0,0.00442878371103,-0.0277376511399,-0.0192954829469,-0.092145462325,-0.0348901464274,0.0731498505864,-0.0889829584507,-0.00802777495697,0.0440623072286,-0.0395016151186,-0.024316735879,0.0549871164596,0.000127910732973,0.0435075002933,-0.031507355815
SNDK,0.0693063665796,0.00254180111029,0.0126600800107,-0.110222375036,0.0133190307278,0.025425845226,0.0087131629462,-0.15511721651,-0.0166335739841,-0.0123386967896,0.0806140656618,0.0131456867171,0.0135125583747,-0.00147639103167,0.016722629507,0.00451245928445,0.0571676684969,0.00807514576359,-0.0216125714059,0.0253193371082,-0.0393830002672,-0.0068079355429,0.052151006463,0.0150171988553,-0.0280199166862,0.0302203622834,-0.0554881718476,-0.00870594004791,0.122771123206,-0.0200433574539,-0.02765095056,0.0636026055976,0.0375903394574,0.00320121256045,0.0218962719383,0.0635619439104,0.137165540561,0.0461971360417,0.0254077871643,0.0108072710669,0.0992561154593,0.0985812709783,-0.0444793001153,-0.054265473882,0.0197593277527,-0.0085584597022,-0.037675670474,0.0520776398036,0.033431038289,0.00530572949643,0.148842409081,-0.0115281401017,0.00442878371103,1.0,-0.0145923379568,0.0448734282552,0.00532959180316,-0.0159152931794,0.0813132924664,0.0737338629873,0.0355666030644,0.0655070449834,0.0271115929936,0.00434243415571,0.0303476405067,0.00718656930705,0.0284993396271,0.0329196663882
STX,-0.0387033379565,-0.0351702854621,0.0554264466665,0.00425944075045,0.00178846416722,0.0941115076011,-0.151921196486,0.0171062213863,-0.0373792456454,-0.0291171221608,-0.00377211004219,0.0479679851723,-0.133015120141,0.0375453134092,-0.00955049182551,0.00444469469781,0.0123673550018,0.0365316709153,0.0621926694636,0.0277323706304,0.028645899388,0.00151885396707,0.0415124159647,-0.0301805444259,-0.0104257205392,0.0231397445109,-0.0193296793896,-0.00288149976194,0.0137106781466,-0.0418785409351,-0.0376945346114,0.0188751559684,0.00598649927266,-0.00220460597763,-0.0231070102392,0.0334453215837,0.0148374389519,-0.0192242249181,0.0559212987685,-0.0493428993736,-0.0596137165517,-0.0288763170453,0.0880222442686,-0.0106405310956,-0.0236870181391,0.0289186332416,-0.0312874793688,0.00210881394264,-0.0115810454027,-0.0901688980766,0.0136963331452,-0.00276393017657,-0.0277376511399,-0.0145923379568,1.0,0.07528335704,-0.116051764122,-0.023161422656,0.0016526195379,0.00523515863419,0.1158982566,0.0323225379439,-0.126994470265,0.0431208294472,-0.00773438709693,-0.00594333710156,-0.170018216883,-0.0170967569019
SWKS,0.128836273929,0.024366312993,0.0427635875528,-0.0669613079508,0.00359600244239,-0.0190712609883,0.0576619640371,-0.339480969444,-0.0145637207862,-0.00519149603787,-0.0352891037489,0.0541787849905,-0.0922431385186,-0.0537775006698,-0.0014240388058,0.0500680363929,0.00802261379413,0.0102477466582,-0.0578364521214,0.0528307835056,-0.0388027146889,0.00147885925834,-0.00557766370427,0.387378658644,-0.00120316927914,0.010414644502,-0.0260427423063,-0.0345329934255,0.016516680442,0.0124002988607,-0.0405047358004,0.0560917757875,0.00232253568602,0.024716986968,-0.0689180209218,-0.00134277095055,0.0868909427117,-0.252091915829,-0.0354389798621,0.0875394632309,0.351217456798,-0.0929766161352,0.0763697909047,-0.00305443406502,-0.122727347671,-0.0470828120029,0.169775719434,-0.0148972014615,-0.140460420925,-0.0773936025714,-0.00678756848526,-0.00649564794582,-0.0192954829469,0.0448734282552,0.07528335704,1.0,0.0198723541516,0.0606293705473,0.029679026845,0.0247102557039,0.0117373626196,-0.0317176339006,-0.0704986252483,0.00751680766694,0.0336788426785,0.0189972892255,0.0480030139995,-0.0326925250735
SYMC,0.0116825439851,0.0230375952956,0.037535581901,-0.0348665978422,-0.0275110465227,-0.000432793083326,-0.053925682898,0.0831559608775,-0.0461264412836,0.0370821051508,-0.039428931988,0.010175685542,-0.115814334387,0.0399085804325,0.020199740363,-0.0115050531429,0.0189940108506,0.0590880858734,0.0527705200022,-0.0926209946055,-0.0321467780146,0.00900312517537,0.0008082780423,0.0126248150408,0.078669499765,0.00129689042537,-0.00609613254837,-0.0670042049118,-0.004648324841,0.0501554520516,-0.00611049345027,-0.0145504169155,-0.0299580079516,0.00892115398541,0.00522826717619,0.0283606215009,-0.10099568381,-0.0249673957339,0.0120896223843,-0.239733087707,-0.000842397042801,0.15565384619,0.00366010236038,0.00139274213428,-0.0864228833468,-0.00749197979196,0.280918644546,-0.0534577542754,-0.0597574266043,0.00182544134032,0.013317997325,-0.021892065131,-0.092145462325,0.00532959180316,-0.116051764122,0.0198723541516,1.0,-0.0213180753739,-0.000295522599457,-0.0173902213924,-0.0292182541772,0.0107625504007,0.0270199348807,-0.0198808949436,0.000248552777119,-0.0167148836614,0.051347050487,0.00893597657783
TDC,-0.014310076645,-0.00301190988698,-0.0101332797465,-0.0318136396747,-0.0808172172666,0.035231795427,-0.0289188279392,0.286927646231,-0.0688267013867,-0.036723754565,-0.00469541087766,0.189570051742,0.456619247392,0.0074001945476,-0.0318279905531,0.244296879959,-0.0119345926276,-0.00088841770503,-0.055203822695,-0.0110860265103,0.0309020160794,-0.0125364584079,-0.344773300509,-0.00824044301094,-0.00565201813078,-0.00751443769404,-0.00249080371071,0.0237183521954,0.371307875056,0.0042900696535,0.0139024964061,0.0218780066268,0.0209165090235,0.0526185132147,-0.0359213893488,0.0158490381902,0.00195648998827,-0.0435751364382,-0.0118258599587,-0.0487109414355,0.133855539762,-0.0330453767451,0.0438785997456,-0.0169330689527,0.022437837134,-0.328482527469,-0.00357708834704,0.0111376023575,-0.0178672568531,0.0909954199327,-0.0283546321248,0.025412957764,-0.0348901464274,-0.0159152931794,-0.023161422656,0.0606293705473,-0.0213180753739,1.0,0.00531426351387,-0.049679172726,-0.030390590097,0.0125100592016,0.0794602383652,0.00395270063983,-0.00607232936633,-0.125859379913,0.0599572323547,0.100435510595
TEL,0.00809326693761,-0.0185628717038,0.040804114277,0.0248333579233,0.0311832066232,-0.00467919509338,0.0296207687518,-0.000717231966694,-0.0140825835204,0.00480432260077,-0.0197934555788,0.100637017906,0.0214700312718,0.0120764226384,0.0437403054705,-0.0267383790793,0.0668679283267,0.0374181464452,-0.188110105488,-0.0301025280121,-0.0362804322563,0.000894300956847,0.0157285105945,-0.0501373919183,0.0016862301006,-0.00111672256956,-0.121689736181,0.0860104321696,0.0599574582501,0.0321840409558,0.00133150587228,0.0233786634969,0.000517470323525,-0.0106568217935,-0.0355294160508,0.135860874948,0.0405552758127,0.0250276270637,0.012201791051,0.0903452830332,0.0438480028666,-0.0946535762391,0.126118911103,-0.0316616888591,-0.0209678302493,-0.00315542166449,0.0405817370082,-0.0119029185008,0.128863576333,0.076845481394,0.0144519361897,-0.0136719970396,0.0731498505864,0.0813132924664,0.0016526195379,0.029679026845,-0.000295522599457,0.00531426351387,1.0,0.00910873128968,0.0608099001021,-0.00623270881122,-0.013997066853,0.0224670941242,0.129180964672,0.036752572427,-0.0234337230201,-0.0469005666766
TSS,-0.0321373519575,-0.124983950034,-0.0265805497938,-0.00933178895559,-0.230107008641,-0.0246063009995,0.00246750072177,-0.0316779859215,0.0952534077199,0.0397178801113,0.0155246009095,-0.0238873551387,-0.10915534626,0.0225436931175,-0.10431259168,0.0310120679007,0.0280439023032,0.0130771743918,0.0348031462115,0.104520970408,0.0146733361781,-0.0432766958499,-0.00327579247268,0.0658303935866,-0.0890459501466,-0.000319111594828,0.0528046598355,-0.042558930247,-0.0631105232957,-0.0720356287418,0.0231161667137,-0.021192869619,0.00490145659122,0.0404543296853,0.0560046988871,-0.11527648764,-0.00754192909859,0.0790264614867,0.0222593904644,-0.0546400809036,-0.0256046277498,0.0434672727324,-0.0698065376448,-0.0502348687253,-0.345299898064,-0.0301831423258,0.316974997632,0.0440194229834,0.100450256689,0.125218664889,0.0407619642439,-0.0308827867757,-0.0889829584507,0.0737338629873,0.00523515863419,0.0247102557039,-0.0173902213924,-0.049679172726,0.00910873128968,1.0,0.0950438347979,-0.0234397579293,0.163827238481,0.0531881038098,-0.0273918685094,-0.0415970377594,0.0702247801335,-0.100961120086
TXN,-0.00686415289987,-0.0535370880764,0.110692191299,0.10618434109,-0.0758261788975,-0.0436783917176,-0.10456546326,-0.0735659228401,0.0423998016266,0.0200863251209,0.0611734383407,0.0429513491069,0.0102319081627,0.113845310917,0.0237104301764,0.0743151882988,-0.00901693469237,0.00754607833751,0.00337024451292,0.0347502753362,-0.0407804982101,-0.085864393212,-0.0123688408231,-0.00777437604604,-0.0300704677255,0.0301598188597,-0.00330072758831,-0.0680512628569,0.0126901166431,0.160640037507,0.00155543111041,0.00899906552415,0.0864574624115,-0.119667783519,0.179506944753,-0.00737032508629,0.0269016738063,0.0708680518816,0.00199268082836,-0.049633450566,-0.0535620572015,-0.00204705776539,-0.00557279405722,0.0274246162408,-0.0104672271479,0.0295087942174,0.0533523082329,-0.0176236026419,0.0224396528933,-0.0597904555596,0.115068115455,-0.00185765321206,-0.00802777495697,0.0355666030644,0.1158982566,0.0117373626196,-0.0292182541772,-0.030390590097,0.0608099001021,0.0950438347979,1.0,0.0337260330828,-0.100670705636,0.111374072897,0.0431084139102,0.0748517552417,0.0236880763559,-0.0713403202099
V,0.0613285259869,0.0399644855779,0.0252906059387,-0.0186459787849,0.00997259833654,0.0198731664883,0.0300539369346,-0.0200381495061,-0.00770860473246,0.036117235109,0.0532305401264,-0.105787210844,-0.0386779356306,-0.0136355712076,-0.0502551866882,0.0646137663428,-0.00301806859954,0.0132489065397,-0.00811748991238,0.00942928463706,0.0412624095036,-0.0195105285852,0.00913319305363,-0.00059888548849,-0.00913734887581,-0.0100133369901,0.0129892482057,8.69446790445e-05,0.247874646697,-0.0185292071856,-0.048394920875,0.0349651483639,-0.118036471051,-0.0119564971464,-0.115933178322,0.0314720913497,0.0179309199487,0.0551623833932,0.100657825098,0.0160407575697,0.00153097723696,0.0619146995037,-0.0293434314214,-0.0121941680636,-0.00222601110764,0.00492565696659,0.0112383336376,-0.0731881419063,-0.20500450185,-0.0712389890465,0.0106508003757,0.00321824966533,0.0440623072286,0.0655070449834,0.0323225379439,-0.0317176339006,0.0107625504007,0.0125100592016,-0.00623270881122,-0.0234397579293,0.0337260330828,1.0,0.0155631097438,0.0209582903905,0.0985098185411,-0.00435174134017,-0.0219421577913,0.0991235887319
VRSN,-0.0931154756685,-0.00711564827357,-0.0454519046098,-0.00909894518049,-0.0552870138311,0.00521949807129,0.017689755668,-0.00448527247387,0.0970578350755,-0.0522447176173,0.0734365077163,0.00968299881938,0.0984121043922,0.0482937361333,-0.000160123109583,-0.0704986454696,-0.00275433756594,0.00365141731433,0.119107554585,-0.0152923089901,0.092473771664,-0.000312910127786,-0.000943329503064,0.129496276889,-0.165162826438,0.0275882425153,0.161585154812,-0.0132761634677,0.0295914836493,-0.0328358093892,0.0555096718875,0.0828859519937,0.00844120420741,0.0185971491312,0.0352676162763,-0.137174893785,0.010087680319,0.0771425640559,-0.0163091223871,0.0616005334114,0.0154332509804,-0.0395760975087,0.000442820743045,0.00554789094458,-0.0146657188076,-0.0167335483872,-0.00646225036267,0.0633380849523,-0.0454151344264,0.0857853041278,-0.0531482831817,-0.0700118827975,-0.0395016151186,0.0271115929936,-0.126994470265,-0.0704986252483,0.0270199348807,0.0794602383652,-0.013997066853,0.163827238481,-0.100670705636,0.0155631097438,1.0,-0.034998570692,0.0577943492682,0.0234144022232,0.033065354874,0.0289762321091
WDC,-0.0382608643762,-0.0849972725215,-0.0958983778664,0.35385586654,-0.0130872788537,-0.0106543414908,-0.0579767835518,-0.0478865049923,0.0013814101976,-0.00355771098663,0.0214816715797,-0.0143685965972,0.0235788347354,0.000263731532652,-0.0663979289027,0.00333959910506,0.0890528834232,-0.010102794085,-0.0405864646054,0.177945590394,-0.0210887104073,0.0180154345677,-0.0115435707687,0.000731116980612,-0.0333181431721,0.0127105405388,-0.0575428750701,0.0303472863729,-0.013006718414,0.0241374829998,0.0818552524899,0.0219978445571,-0.154101957273,-0.341663123057,-0.0308465589781,0.109110133842,-0.0220857458151,-0.0697800011722,0.00638216341754,-0.013305292062,-0.159586822199,-0.0224195302342,-0.00495041153426,-0.0257148624767,0.0149308906513,0.00608036181505,0.00581981544181,0.0523306266137,-0.0471222837694,-0.0425540539707,-0.0338313671641,-0.0509318760884,-0.024316735879,0.00434243415571,0.0431208294472,0.00751680766694,-0.0198808949436,0.00395270063983,0.0224670941242,0.0531881038098,0.111374072897,0.0209582903905,-0.034998570692,1.0,-0.04856813907,-0.0487499948396,-0.00104950534763,-0.0662521193601
WU,0.0721996880287,0.00624526255849,0.00114143277907,-0.0472224429264,0.0410143605542,0.127610476758,0.214870896381,0.0432955806294,0.00958564285134,-0.0458806264807,0.00700704661046,0.000944937729478,-0.0661261212479,0.106342753455,-0.138007070774,0.00118698463894,0.000267967992332,-0.136365301291,-0.0577861331694,-0.084078940772,-0.0433762867711,0.00043906097251,0.0549795452157,0.00951876599351,-0.0411205844985,-0.0501150659191,-0.0612008334827,0.0211840661623,0.0525051735024,-0.0198792784504,-0.00188734230589,0.0521499032731,-0.172934966574,0.0136681683356,0.00539600695558,0.0906795973151,0.0298061180439,0.0202122295879,0.0273259020377,-0.0336438609274,0.0404147979558,-0.103986064237,0.206955024583,-0.0114289250585,-0.00181880306608,0.0555617998503,0.00807491923738,-0.0398094259482,0.100839121473,0.0878282574826,-0.083123686662,-0.0346874263927,0.0549871164596,0.0303476405067,-0.00773438709693,0.0336788426785,0.000248552777119,-0.00607232936633,0.129180964672,-0.0273918685094,0.0431084139102,0.0985098185411,0.0577943492682,-0.04856813907,1.0,0.240873656205,0.0779103589238,0.0215841863483
XLNX,0.0997238166236,0.0181412503815,-0.0126404634243,-0.0490487100827,-0.014793136675,-0.0270502468161,0.0271400780265,0.0950271760888,-0.0302629098368,-0.0512408387179,0.0498421241922,-0.216252430811,-0.0355486093241,-0.0946223825193,-0.0760957597202,0.0497768189619,-0.0145982336559,-0.299503255534,-0.0237775062517,-0.0630286629781,0.0133896754919,0.0315401068192,-0.00440499698392,-0.0174956009944,-0.0757861479103,0.0206725056721,-0.0992375890228,0.0619801609952,-0.013092428986,-0.0741810113596,0.0193484563583,-0.0233303709062,0.0632940658422,0.0549589461304,0.0366971628811,0.0315174016548,-0.00279195211017,0.0247386311488,-0.00804921245495,-0.115712881078,0.104201580172,-0.0219936809523,-0.0310055058642,0.0141782716453,0.102544376686,-0.0393250933917,-0.142515933136,-0.0135006126319,0.0183165767102,0.031601615783,-0.0687852154186,-0.0171410698637,0.000127910732973,0.00718656930705,-0.00594333710156,0.0189972892255,-0.0167148836614,-0.125859379913,0.036752572427,-0.0415970377594,0.0748517552417,-0.00435174134017,0.0234144022232,-0.0487499948396,0.240873656205,1.0,-0.041804616069,0.0202323033197
XRX,0.0134568883428,0.0412884217654,-0.00994026906199,0.014870143133,-0.0122469474747,0.000557133303165,-0.0212470694825,-0.0107882416674,-0.0230315416024,-0.066966216816,-0.047764388684,0.0315064461697,0.0149763613719,-0.0014455281534,-0.0306542509825,0.00416607933167,0.0128769993993,0.0515586132266,-0.0153640427109,0.0123636601365,-0.0286779198717,-0.0333234609059,-0.0394836669876,0.0693086134184,-0.158135814833,-0.155429408952,0.0111697146769,-0.00899573846641,-0.0449571040633,0.0880622068205,0.0563553335697,0.0216083056946,0.0347494459338,0.106384952895,0.0454348989458,-0.1032451965,-0.0167594605836,0.0452577943827,-0.0243396856685,-0.0174524715225,0.0742204190818,0.100636868126,-0.0987527209736,-0.033109548969,-0.00415660466043,-0.0151452115883,0.0542828910171,-0.0104910424185,0.147011988298,-0.061726902696,-0.0140804801968,0.0668220160162,0.0435075002933,0.0284993396271,-0.170018216883,0.0480030139995,0.051347050487,0.0599572323547,-0.0234337230201,0.0702247801335,0.0236880763559,-0.0219421577913,0.033065354874,-0.00104950534763,0.0779103589238,-0.041804616069,1.0,-0.0292322628814
YHOO,-0.0624478230978,0.279985293141,-0.0844886801507,-0.0532225246517,0.142333750102,-0.169800336138,0.046136912278,0.115951148261,0.0906853899919,0.0712190877135,0.0803973400343,-0.060684368593,0.022202331901,-0.0230944120669,0.074950617202,-0.038219999932,-0.0143237029606,-0.0317437285553,0.0594442535026,-0.0605666812634,-0.168281187738,-0.0222324619884,-0.0281410246545,0.0328644033325,0.01585499683,-0.0557641567745,0.0608308694447,0.0365610167719,0.0073520304758,-0.0085031915345,0.0346255568001,0.0137700048565,0.0699826407579,0.0323787695664,-0.0223270597297,-0.102503614505,0.013434205443,-0.000199555263466,0.00249122400664,-0.0983983987758,-0.0209987448259,0.0920541086803,-0.0985229128918,0.0172056761509,0.0907989525794,-0.0752925303189,-0.186874774807,-0.213675167071,-0.0269347174111,-0.0536408680645,0.0124723920147,-0.0167273282459,-0.031507355815,0.0329196663882,-0.0170967569019,-0.0326925250735,0.00893597657783,0.100435510595,-0.0469005666766,-0.100961120086,-0.0713403202099,0.0991235887319,0.0289762321091,-0.0662521193601,0.0215841863483,0.0202323033197,-0.0292322628814,1.0
